"ZZ Top","Beer Drinkers And Hell Raisers","Em7,E,D,A5,A6,B5,B6,Em7,Em7,E,D,A5,A6,A5,A6,Em7,B5,B6,B5,B6,A5,A6,A5,A6,Em7"
"Bob Dylan","Blowin In The Wind","G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,D,G"
"Bob Dylan","Blowin In The Wind","C,D,G,C,D,G,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D"
"Bob Dylan","Hurricane","Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G,Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,F,G,C,F,Dm,C,Dm,C,Em,Am,F,C,G"
"Bob Dylan","It Aint Me Babe","G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G,G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G,G,C,G,D,G,G,C,G,D,G,Bm,Am,Bm,Am,Bm,Am,Bm,Am,C,D,G,C,D,G,C,D,G"
"Bob Dylan","The Times They Are A-Changin","D7,D6,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G,G,Em,C,G,G,Am,C,D,G,Em,C,G,G,Am,D,D,D7,D6,D,G,C,D,G"
"Celine Dion","My Heart Will Go On","A,B,C#m,E,Db,Eb,F,Ab,Db,Eb,C#m,B,A,B,C#m,B,A,B,E,B,A,E,B,E,B,A,E,B,A,E,B,E,B,A,C#m,B,A,B,C#m,B,A,C#m,B,A,B,C#m,B,A,B,E,B,A,E,B,E,B,A,E,B,A,E,B,E,B,A,C#m,B,A,B,C#m,B,A,C#m,B,A,B,C#m,B,A,B,C#m,B,A,B,C#m,B,A,Fm,Eb,Db,Eb,Fm,Eb,Db,Fm,Eb,Db,Eb,Fm,Eb,Db,Eb,Fm,Eb,Db,Fm,Eb,Db,Fm,Eb,Db,Ab,Eb,Db,Ab"
"Johnny Cash","I Walk The Line","A,E7,A,A,E7,A,A,D,A,A,E7,A,A,E7,A,A,E7,A,A,D,A,A,E7,A,A,E7,A,A,E7,A,A,D,A,A,E7,A,A,E7,A,A,E7,A,A,D,A,A,E7,A"
"Creedence Clearwater Revival","Bad Moon Rising","D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,D,A,G,D,G,D,A,G,D,G,D,A,G,D"
"Counting Crows","Mr Jones","Am,F,Dm,G,Am,F,G,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,F,Dm,G,Am,F,G,Am,F,Dm,G,Am,F,G,C,F,G,C,F,G,C,F,G,C,F,G,Am,Am,Fmaj7,Am,G,Am,F,Am,G,Am,F,Am,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G"
"The Beatles","All My Loving","Dm,G,C,Am,F,Dm,Bb,G,Dm,G,C,Am,F,G,C,Dm,G,C,Am,F,Dm,Bb,G,Dm,G,C,Am,F,G,C,Am,Abaug,C,Am,Abaug,C,F,C,Dm,G,C,C,Dm,G,C,Am,F,Dm,Bb,G,Dm,G,C,Am,F,G,C,Am,Abaug,C,Am,Abaug,C,Am,C,Am,C,C,F#m,B,E,C#m,A,F#m,D,B,F#m,B,E,C#m,A,B,E,F#m,B,E,C#m,A,F#m,D,B,F#m,B,E,C#m,A,B,E,C#m,Caug,E,C#m,Caug,E,A,E,F#m,B,E,E,F#m,B,E,C#m,A,F#m,D,B,F#m,B,E,C#m,A,B,E,C#m,Caug,E,C#m,Caug,E,C#m,E,C#m,E,E"
"The Beatles","Help","Bm,G,G/F#,E,A,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,A,C#m,F#m,D,G,A,C#m,F#m,D,G,A,Bm,G,G/F#,E,A,F#m,A,A6,A6"
"The Beatles","Hey Jude","F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,F6,F7,C,Csus4,C,C,F,C7,F,C,C,C6,C7,C7sus4,C7,F,Bb,F,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,Fmaj7,F7,Bb,Gm,Gm7,C,F,F6,F7,C,Csus4,C,C,F,C7,F,C,F,C7,C7sus4,C7,F,Bb,F,C,F,F6,F7,Eb,Bb,F,F6,F7,Eb,Bb,F"
"The Beatles","If I Fell","Ebm,D,Db,Bbm,Ebm,D,Em,A,D,Em,F#m,Em,A,D,Em,F#m,Em,A,D,Gm,A,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A,D9,G,Gm,D,A7,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A,D9,G,Gm,D,A7,D,Em,F#m,Em7,A,D,Em,F#m,Em7,A,D,Gm,D,Gm,D"
"The Beatles","Oh Darling","A,E,F#m,D,Bm7,E7,A7,F7,B7,Bb7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,A,D,A,E,E,A,E,F#m,D,Bm7,E7,Bm7,E7,A,A,D,A,A7,A7,D,F7,A,B7,E7,E7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,A,D,A,A7,A7,D,F7,A,B7,E7,E7,A,E,F#m,D,Bm7,E7,Bm7,E7,A,A,D,A,Bb7,A7"
"The Beatles","Youve Got To Hide Your Love Away","G,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C"
"The Beatles","Come Together","Dm,Dm,A7,G7,Dm,Dm,A7,G7,Bm,G,A,Dm,Dm,A7,G7,Bm,G,A,Dm,Dm,A7,G7,Bm,G,A"
"The Beatles","Let It Be","C,G,Am,Fmaj7,F6,C,G,F,Dm,C,C,G,Am,Fmaj7,F6,C,G,F,Dm,C,Am,F,C,C,G,F,Dm,C,C,G,Am,Fmaj7,F6,C,G,F,Dm,C,C,G,Am,Fmaj7,F6,C,G,F,Dm,C,Am,F,C,C,G,F,Dm,C,Am,F,C,C,G,F,Dm,C,F,Dm,C,Bb,G,F,C,C,G,Am,F,C,G,F,C,Am,F,C,C,G,F,Dm,C,C,G,Am,Fmaj7,F6,C,G,F,Dm,C,C,G,Am,Fmaj7,F6,C,G,F,Dm,C,Am,F,C,C,G,F,Dm,C,F,Dm,C,Bb,G,F,C"
"The Beatles","While My Guitar Gently Weeps","Am,G,A,D,C#m,F#m7b5,E,F#m,Fmaj7,C,Bm,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,A,C#m,F#m,C#m,Bm,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,A,C#m,F#m,C#m,Bm,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E"
"The Beatles","Yesterday","F,Em7,A7,Dm,Bb,C7,Bb,F,C,Dm,G7,Bb,F,F,Em7,A7,Dm,Bb,C7,Bb,F,C,Dm,G7,Bb,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,Bb,F,C,Dm,G7,Bb,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,Bb,F,C,Dm,G7,Bb,F,Dm,G7,Bb,F,F"
"Bon Jovi","Always","E,A,C#m,B,A,C#m,B,A,C#m,B,C#m,B,A,B,A,B,C#m,C#m,B,A,B,A,B,E,B,A,C#m,B,E,B,A,C#m,B,E,B,A,B,A,B,C#m,C#m,B,A,C#m,B,C#m,B,A,B,A,B,C#m,C#m,B,A,E,B,A,C#m,B,E,B,A,C#m,B,D,G,A,B,G,A,B,A,G,A,E,B,A,C#m,B,E,B,A,B,A,B,A,A,B,A,B,E,B,A,C#m,B,E,B,A,C#m,B,E,B,A,B,A,B,C#"
"Backstreet Boys","I Want It That Way","D,Em,C,G,E,A,Em7,Am,Dsus4,F#m,Dsus2,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,Bsus4,B,Em,Em7,C,Am,D,Em,Em7,C,Dsus4,D,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A"
"Backstreet Boys","I Want It That Way","F#m,D,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,D,E,F#m,D,E,F#m,D,E,A,F#m,E,A,F#m,D,A,F#m,D,A,F#m,D,A,F#m,E,A,D,E,F#m,D,E,F#m,D,E,A,F#m,C#,F#m,A,D,E,F#m,A,D,E,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,E,F#,G#m,E,F#,G#m,E,F#,B,G#m,F#,B,G#m,F#,B"
"Bryan Adams","Everything I Do I Do It For You","C,G,F,G,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,Bb,Eb,Bb,F,C,G,D,G,F,C,F,C,Dm,G,Dm,G,F,C,G,F,Fm,C,G,F,C"
"Bryan Adams","Summer Of 69","Dsus,D,Dsus4,D,Dsus,D,Asus,A,Asus4,A,Asus,A,D,A,D,A,D,A,D,A,D,A,D,A,Bm,A,D,G,Bm,A,D,G,Bm,A,D,A,D,A,D,A,Bm,A,D,G,Bm,A,D,G,Bm,A,D,A,D,A,F,Bb,C,Bb,F,Bb,C,D,A,D,A,D,A,D,A,Bm,A,D,G,Bm,A,D,G,Bm,A,D,A,D,A,D,A,Bm,A,D,F,Bb,C"
"The Animals","House Of The Rising Sun","Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E7,Am,C,D,F7,Am,E7,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am"
"AC/DC","Back In Black","E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,C,B,E,D,A/C#"
"Bryan Adams","Heaven","C,Am,F,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Dm,F,F,G,Am,C,Dm,F,C,Gsus4,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G"
"Rufus Wainwright","Hallelujah","C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,Em,Am,F,Am,F,C,G,C,C,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,Em,Am,F,Am,F,C,G,C,C,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,Em,Am,F,Am,F,C,G,C,C,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,Em,Am,F,Am,F,C,G,C,C,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,Em,Am,F,Am,F,C,G,F,Am,F,C,G,C"
"Boston","More Than A Feeling","E,A,D,G,B,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,A2,A,G,D/F#,Em,D,G,D/F#,Em,D,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,Bm,G,D/F#,Asus4,A,Dsus4,D,C,G,Dsus4,D,C,G,Dsus4,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,Cadd9,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,D,G,D/F#,A,D,G,D/F#,A,D,G,Bm,A/C#,D,Bm,Em,A,G,G,D/F#,G,D"
"Creed","One Last Breath","D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,Bm,G,Bm,G,E,G,D,A,Bm,G,E,G,D,A,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G,D,F#/Bb,Bm,G"
"Edwin McCain","Ill Be","B,E,B,E,B,E,B,F#,E,B,E,B,F#,E,B,F#,E,F#,B,F#,E,F#,B,F#,E,F#,B,F#,E,F#,B,E,B,F#,E,B,E,B,F#,E,B,E,B,F#,E,B,E,B,F#,E,B,E,B,F#,E,B,F#,E,F#,B,F#,E,F#,B,F#,E,F#,B,F#,E,F#,B,E,B,F#,E,B,E,B,F#,E,B,E,B,F#,E,G#m,F#m,E,G#m,F#,E,Asus4,F#,B,E,B,F#,E,B,E,B,F#,E,B,E,B,F#,E"
"The Proclaimers","500 Miles","E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E"
"Semisonic","Closing Time","G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Bb,G,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C"
"Jeff Buckley","Hallelujah","G,Em,G,Em,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,C,Em,C,G,D"
"Tenacious D","Fuck Her Gently","D,F#m,Em,A,D,F#m,Em,A,Bm,G,Bm,G,D,A,D,F#m,Em,A,D,F#m,Em,A,Bm,G,D,A,Bm,G,Em,A,D,F#m,Em,A,D,F#m,Em,A,Bm,G,D,A,Bm,G,D,Em,A,C,G,D,Bb7,C,D"
"Oasis","Wonderwall","Em,G,D,A7sus4,C,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,Em,D,G,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,G,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,Em,D,G,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em"
"Bob Marley","Redemption Song","G,Em7,C,Am,G,Em,C,Am,G,Em7,C,Am,G,Em,C,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,D,G,Em7,C,Am,G,Em,C,Am,G,Em7,C,Am,G,Em,C,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,D,G,Em7,C,Am,G,Em,C,Am,G,Em7,C,Am,G,Em,C,D"
"Elton John","Your Song","D,G,A,F#m,Bm,Em7,Bm/Ab,A/C#,D,G,A,G,D,G,A,F#m,Bm,Bm/Ab,G,D,A,F#,Bm,D,Em7,G,A,D,G,A,F#m,Bm,Bm/Ab,G,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,G,A/C#,Bm,Em,G,Bm,Bm/Ab,G,D,Em,G,A,D,G,A,G,D,G,A,F#m,Bm,Bm/Ab,G,D,A,F#,Bm,D,Em7,G,A,D,G,A,F#m,Bm,Bm/Ab,G,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,G,A/C#,Bm,Em,G,Bm,Bm/Ab,G,D,Em,G,A,Bm,Bm/Ab,G,D,Em,G,D,G,A,G,D"
"Kid Rock","Picture","G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,G,C,D,C,G,G,C,D,C,G,G,C,D,C,G,Em,G,D,C,G,Em,G,D,C,G,D,C,G"
"John Denver","Leaving On A Jet Plane","G,C,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D,G,C,G,C,G,Em,Am,D"
"Avril Lavigne","Complicated","Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,Dm,Bb,F,C,Dm,Bb,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F"
"Lionel Richie","Hello","Am,G,F,G,F,Am,G,F,G,F,Am,G,F,G,F,Am,G,F,G,F,Am,G,F,G,F,Am,G,F,A,Dm,G,C,F,Bb,E,Am,Dm,G,C,F,Bb,E,Am,G,F,G,F,Am,G,F,G,F,Am,G,F,G,F,Am,G,F,A,Dm,G,C,F,Bb,E,Am,Dm,G,C,F,Bb,E,Am,G,F,G,F,Am,G,F,G,F,A"
"Nickelback","How You Remind Me","Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Eb,Bb6sus2,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bb5,Eb5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Fsus2,Bb5,Ebsus2,Csus2,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bb5,Eb5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Fsus2,Bb5,Ebsus2,Csus2,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Eb,Bb6sus2,Csus2,Bbsus2,Bbsus4/Eb,Csus2,Bb5,Eb5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Eb5,Bb5,F5,C5,Fsus2,Bb5,Ebsus2,Csus2,Csus2,Bbsus2,Bbsus4/Eb,Eb,Bb6sus2,C5,Eb5,Bb5,F5,Fsus2,Ebsus2"
"Goo Goo Dolls","Iris","D,D,E,G,B,A,G,E,G,B,A,G,E,G,B,A,G,E,G,B,A,G,D,G,B2,C,G,G,B2,C,G,E,G,B,A,G,E,G,B,A,G,B,C,E,G,B2,C,G,G,B2,C,G"
"Neutral Milk Hotel","In The Aeroplane Over The Sea","G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,G,D,Em,C,G,D,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G"
"The Calling","Wherever You Will Go","C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,C,G,Am,F,C,C,G,Am,F,C,C,C,G,Am,F,C,C,G,Am,F,C,C,C,G,Am,Am,F,C,C,C,G,Am,Am,F,Am,Am,F,G,Em,Am,Am,F,C,G,Am,F,C,C,G,Am,F,C,C,C,G,Am,Am,F,C,C,C,G,Am,Am,F,C,C,C,G,G,Am,Am,F,C,C,C,G,Am,Am,F,C,G,Am,Am,F,C,G,G,Am,Am"
"R.E.M.","Everybody Hurts","D,G,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,D,G,D,G,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,F#,Bm,F#,Bm,F#,Bm,C,G,C,Am,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,D,G,D,G,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G"
